Date,AQI,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Source,year,month,day,day_of_week,day_of_year,hour,is_weekend,season,zone,zone_lat,zone_lon,industrial_density,traffic_density,distance_from_center,temperature,humidity,wind_speed,pressure,precipitation,temp_humidity_index,wind_chill,pollution_accumulation,seasonal_pollution_factor,traffic_weather_interaction,industrial_weather_interaction,rain_effect
2025-09-19 00:00:00,116.0,64.8,124.0,,,,,,,,Hourly,2025,9,19,4,262,0,0,3,South,28.5355,77.391,0.2,0.5,21.99664905752723,31.877266590995667,35.519001903632834,3.996581348936564,1020.3617095940019,0.21238150864193664,49.63676754281208,23.88410389312254,12.90502317351259,1.2,0.10006841980195447,0.040027367920781785,0
2025-09-19 01:00:00,117.0,65.1,125.5,,,,,,,,Hourly,2025,9,19,4,262,1,0,3,South,28.5355,77.391,0.2,0.5,21.99664905752723,29.60231134030615,56.747335047107114,3.5635323875217004,1009.1006492852156,0.900141576106867,57.97597886385971,22.47524656526275,9.477891527878898,1.2,0.10956424925725859,0.04382569970290344,0
2025-09-19 02:00:00,119.0,65.7,128.5,,,,,,,,Hourly,2025,9,19,4,262,2,0,3,South,28.5355,77.391,0.2,0.5,21.99664905752723,26.72330216536205,62.332502833776516,1.1098252649399765,1005.6598605294367,0.1928323734402662,57.88955358225031,24.503651635482097,17.85337287981292,1.2,0.2369864501618928,0.09479458006475712,0
2025-09-19 03:00:00,120.0,66.0,130.0,,,,,,,,Hourly,2025,9,19,4,262,3,0,3,South,28.5355,77.391,0.2,0.5,21.99664905752723,31.407315424381736,64.51552930263446,3.8478725480018445,1007.1094044164976,0.11959595133257914,63.66508007569897,23.711570328378045,7.319596451022878,1.2,0.10313802498914412,0.04125520999565765,0
2025-09-19 04:00:00,122.0,66.6,133.0,,,,,,,,Hourly,2025,9,19,4,262,4,0,3,South,28.5355,77.391,0.2,0.5,21.99664905752723,32.15895733993547,47.59812445934103,2.1177243312999865,1025.1721752576848,0.7047600125863733,55.95801956960598,27.923508677335498,16.80773217008867,1.2,0.1603733835542531,0.06414935342170125,0
2025-09-19 05:00:00,124.0,67.2,136.0,,,,,,,,Hourly,2025,9,19,4,262,5,0,3,South,28.5355,77.391,0.2,0.5,21.99664905752723,31.07741842265918,50.73056757137632,1.6308111907667735,1009.0286504926988,0.14796046266282895,56.44270220834734,27.81579604112563,18.72784812590966,1.2,0.1900554482035142,0.07602217928140569,0
2025-09-19 06:00:00,126.0,67.8,139.0,,,,,,,,Hourly,2025,9,19,4,262,6,0,3,South,28.5355,77.391,0.2,0.5,21.99664905752723,30.875835176280134,52.532624361742144,3.54414208704112,1009.4080318169891,0.02799624498783943,57.1421473571512,23.787551002197894,10.445838780795219,1.2,0.11003177066709435,0.044012708266837744,0
2025-09-19 07:00:00,128.0,68.4,142.0,,,,,,,,Hourly,2025,9,19,4,262,7,0,3,South,28.5355,77.391,0.2,0.5,21.99664905752723,29.9122857851195,77.71128948172702,1.5995335024415716,1009.1397955401334,0.21473163382609398,68.76793052598302,26.713218780236357,8.574119355391517,1.2,0.1923422027569111,0.07693688110276445,0
2025-09-19 08:00:00,132.0,69.6,148.0,,,,,,,,Hourly,2025,9,19,4,262,8,0,3,South,28.5355,77.391,0.2,0.5,21.99664905752723,29.239080974651237,55.90674285582655,3.1347150605992224,1005.0918283100616,0.1175827505895524,57.19245240256451,22.96965085345279,10.664158593260655,1.2,0.120927317281094,0.048370926912437606,0
2025-09-19 09:00:00,136.0,70.8,154.0,,,,,,,,Hourly,2025,9,19,4,262,9,0,3,South,28.5355,77.391,0.2,0.5,21.99664905752723,26.4506484370389,50.017295136008265,2.159547157043721,1013.7652479524459,0.39782380389673466,51.45929600504303,22.131554122951457,15.81957868631998,1.2,0.1582505261506629,0.06330021046026517,0
2025-09-19 10:00:00,141.0,72.3,161.5,,,,,,,,Hourly,2025,9,19,4,262,10,0,3,South,28.5355,77.391,0.2,0.5,21.99664905752723,32.32169881353438,68.71555162312256,2.4269476243877794,1004.3846998439935,0.021789072019384483,66.67947462509566,27.467803564758825,9.128954336577108,1.2,0.14590243412002085,0.05836097364800835,0
2025-09-19 11:00:00,141.0,72.3,161.5,,,,,,,,Hourly,2025,9,19,4,262,11,0,3,South,28.5355,77.391,0.2,0.5,21.99664905752723,22.50033736174102,38.79027691137466,2.3178326305813415,1014.7397697311843,1.2318306204521976,41.89547581742835,17.86467210057834,18.448707305015667,1.2,0.1507007904471635,0.06028031617886541,1
2025-09-19 12:00:00,142.0,72.6,163.0,,,,,,,,Hourly,2025,9,19,4,262,12,0,3,South,28.5355,77.391,0.2,0.5,21.99664905752723,32.29129636928283,38.29717088446996,4.4259069016781325,1016.2200958325758,0.18175446892520997,51.439881811517814,23.439482565926568,11.371892336826955,1.2,0.09215049374425485,0.036860197497701946,0
2025-09-19 13:00:00,142.0,72.6,163.0,,,,,,,,Hourly,2025,9,19,4,262,13,0,3,South,28.5355,77.391,0.2,0.5,21.99664905752723,30.849170823671002,43.53640212841347,2.8742616020370235,1018.9849736260699,1.2049828878032827,52.61737188787774,25.100647619596955,14.57402820756835,1.2,0.12905685040398618,0.051622740161594474,1
2025-09-19 14:00:00,142.0,72.6,163.0,,,,,,,,Hourly,2025,9,19,4,262,14,0,3,South,28.5355,77.391,0.2,0.5,21.99664905752723,26.10800541608693,59.251012835606076,2.0991793080390875,1012.6340882181903,0.9275151738155885,55.73351183388996,21.909646800008755,13.148315445541813,1.2,0.1613330337818885,0.06453321351275541,0
2025-09-19 15:00:00,142.0,72.6,163.0,,,,,,,,Hourly,2025,9,19,4,262,15,0,3,South,28.5355,77.391,0.2,0.5,21.99664905752723,33.39334793864807,62.20023810791235,2.779507172354297,1016.7945736341695,0.11511663100452198,64.49346699260424,27.834333593939476,10.001240947121094,1.2,0.13229238024928644,0.05291695209971458,0
2025-09-19 16:00:00,143.0,72.9,164.5,,,,,,,,Hourly,2025,9,19,4,262,16,0,3,South,28.5355,77.391,0.2,0.5,21.99664905752723,29.41221694483805,48.42096020680597,2.5007364998115347,1015.4373901596142,0.011274199647443556,53.62269704824104,24.410743945214982,14.733768107359932,1.2,0.14282708796475196,0.05713083518590079,0
2025-09-19 17:00:00,143.0,72.9,164.5,,,,,,,,Hourly,2025,9,19,4,262,17,0,3,South,28.5355,77.391,0.2,0.5,21.99664905752723,28.91103619949245,67.16124797224865,1.7310138119779412,1014.5258673717349,2.061452676950267,62.49166018561677,25.449008575536567,12.024381525909543,1.2,0.1830821938018227,0.07323287752072909,1
2025-09-19 18:00:00,142.0,72.6,163.0,,,,,,,,Hourly,2025,9,19,4,262,18,0,3,South,28.5355,77.391,0.2,0.5,21.99664905752723,31.152691304083444,57.130970299502366,2.527289622057096,1016.0853146236531,0.6495219642388679,59.71817645383463,26.098112059969253,12.153532681985055,1.2,0.14175189836223392,0.05670075934489357,0
2025-09-19 19:00:00,141.0,72.3,161.5,,,,,,,,Hourly,2025,9,19,4,262,19,0,3,South,28.5355,77.391,0.2,0.5,21.99664905752723,31.16689168359676,40.278595507092845,1.3499797770239002,1011.4603806821225,0.13804129462103992,51.30618943714318,28.466932129548958,25.41358231113823,1.2,0.21276778842463837,0.08510711536985535,0
2025-09-19 20:00:00,140.0,72.0,160.0,,,,,,,,Hourly,2025,9,19,4,262,20,0,3,South,28.5355,77.391,0.2,0.5,21.99664905752723,29.37149206484996,54.68521480536289,2.9626437139415986,1013.058023061972,0.09069618540465502,56.714099467531405,23.446204636966762,11.435493187340576,1.2,0.12617838899845363,0.05047135559938145,0
2025-09-19 21:00:00,139.0,71.7,158.5,,,,,,,,Hourly,2025,9,19,4,262,21,0,3,South,28.5355,77.391,0.2,0.5,21.99664905752723,30.896031120188496,51.952853338162825,2.72974163135458,1010.3080972368898,0.013424374164064862,56.87245778926991,25.436547857479336,12.882164881857314,1.2,0.1340575432348134,0.05362301729392536,0
2025-09-19 22:00:00,139.0,71.7,158.5,,,,,,,,Hourly,2025,9,19,4,262,22,0,3,South,28.5355,77.391,0.2,0.5,21.99664905752723,33.58697943646218,51.0257835099334,3.5686400706769774,1012.5641062960036,0.31499141512131046,59.099871191428875,26.449699295108225,10.71964867716306,1.2,0.10944175778021191,0.043776703112084765,0
2025-09-19 23:00:00,138.0,71.4,157.0,,,,,,,,Hourly,2025,9,19,4,262,23,0,3,South,28.5355,77.391,0.2,0.5,21.99664905752723,31.663106829493866,62.39548301010842,2.53827609385147,1007.6896687857324,0.015262659599253894,62.86084833454808,26.586554641790926,10.62792048795674,1.2,0.14131175372912802,0.056524701491651216,0
2025-09-20 00:00:00,137.0,71.1,155.5,,,,,,,,Hourly,2025,9,20,5,263,0,1,3,East,28.6692,77.4538,0.7,0.7,27.857490675399784,25.14499470409862,47.58320372902335,2.8282232989914764,1008.5663127235612,1.880332642731707,48.9365965686103,19.48854810611567,13.692199272906977,1.2,0.18285244755299696,0.18285244755299696,1
2025-09-20 01:00:00,136.0,70.8,154.0,,,,,,,,Hourly,2025,9,20,5,263,1,1,3,East,28.6692,77.4538,0.7,0.7,27.857490675399784,28.085112610918433,61.72718354221285,2.4656427100965863,1016.6839752290559,0.08836766625524782,58.94870438202486,23.15382719072526,11.04349745756697,1.2,0.20198273698574404,0.20198273698574404,0
2025-09-20 02:00:00,136.0,70.8,154.0,,,,,,,,Hourly,2025,9,20,5,263,2,1,3,East,28.6692,77.4538,0.7,0.7,27.857490675399784,33.91084920017078,42.481286210543594,4.2023417722578245,1021.8669685850743,0.23796270736742592,55.151492305442574,25.50616565565513,11.056312004755734,1.2,0.13455478910148552,0.13455478910148552,0
2025-09-20 03:00:00,135.0,70.5,152.5,,,,,,,,Hourly,2025,9,20,5,263,3,1,3,East,28.6692,77.4538,0.7,0.7,27.857490675399784,25.99782711411556,63.267716271938625,1.450383901036924,1013.4061080667345,1.644840912416415,57.63168525008487,23.09705931204171,14.99041995522312,1.2,0.28566952292813486,0.28566952292813486,1
2025-09-20 04:00:00,134.0,70.2,151.0,,,,,,,,Hourly,2025,9,20,5,263,4,1,3,East,28.6692,77.4538,0.7,0.7,27.857490675399784,31.556431396012208,59.8883275002632,2.586202232760431,1014.6963216149205,0.2419074710280629,61.50059514614381,26.384026930491345,11.185000146760094,1.2,0.19519256153638173,0.19519256153638173,0
2025-09-20 05:00:00,133.0,69.9,149.5,,,,,,,,Hourly,2025,9,20,5,263,5,1,3,East,28.6692,77.4538,0.7,0.7,27.857490675399784,25.401018596963034,55.228292888891566,0.8300112215020654,1018.7240570507397,0.9142828303593972,53.01516504140882,23.740996153958903,24.465263701694685,1.2,0.3825113156549078,0.3825113156549078,0
2025-09-20 06:00:00,133.0,69.9,149.5,,,,,,,,Hourly,2025,9,20,5,263,6,1,3,East,28.6692,77.4538,0.7,0.7,27.857490675399784,28.780480778469855,70.48669493252973,4.149217452200553,1012.4048035331411,2.5357819641944843,64.02382824473472,20.48204587406875,5.731609772055278,1.2,0.13594298677381556,0.13594298677381556,1
2025-09-20 07:00:00,132.0,69.6,148.0,,,,,,,,Hourly,2025,9,20,5,263,7,1,3,East,28.6692,77.4538,0.7,0.7,27.857490675399784,32.537129441224,72.90521322912038,2.126105481311294,1006.174271993805,0.1601092795555013,68.98973605578419,28.284918478601416,8.667265686605779,1.2,0.2239207871214806,0.2239207871214806,0
2025-09-20 08:00:00,131.0,69.3,146.5,,,,,,,,Hourly,2025,9,20,5,263,8,1,3,East,28.6692,77.4538,0.7,0.7,27.857490675399784,26.26323870885261,37.77801143542662,1.6628757970272003,1008.7230305018518,1.2503092044495465,45.15224442656592,22.93748711479821,23.366462917285588,1.2,0.2628736949659728,0.2628736949659728,1
2025-09-20 09:00:00,131.0,69.3,146.5,,,,,,,,Hourly,2025,9,20,5,263,9,1,3,East,28.6692,77.4538,0.7,0.7,27.857490675399784,29.731113624649467,39.082273219775225,3.322828186269087,1018.2043131351563,0.09882745896426694,49.27225023453708,23.085457252111294,14.092099929791837,1.2,0.16193102520786296,0.16193102520786296,0
2025-09-20 10:00:00,130.0,69.0,145.0,,,,,,,,Hourly,2025,9,20,5,263,10,1,3,East,28.6692,77.4538,0.7,0.7,27.857490675399784,28.98728770224889,59.47662157554624,2.4204347850751846,1011.7119064499092,0.14571528470652093,58.72559849002201,24.146418132098518,11.847434893737644,1.2,0.20465234509203287,0.20465234509203287,0
2025-09-20 11:00:00,130.0,69.0,145.0,,,,,,,,Hourly,2025,9,20,5,263,11,1,3,East,28.6692,77.4538,0.7,0.7,27.857490675399784,26.27895009455601,87.20641043842562,1.3116819480053994,1017.4466061985759,0.16064386635836853,69.88215531376882,23.655586198545212,5.534320831900399,1.2,0.3028098223477432,0.3028098223477432,0
2025-09-20 12:00:00,130.0,69.0,145.0,,,,,,,,Hourly,2025,9,20,5,263,12,1,3,East,28.6692,77.4538,0.7,0.7,27.857490675399784,30.631308817235176,51.034742315712634,1.7434030096763875,1010.6821046141322,0.05601352951977299,56.1486799750915,27.144502797882403,17.848364790582963,1.2,0.2551575534221536,0.2551575534221536,0
2025-09-20 13:00:00,130.0,69.0,145.0,,,,,,,,Hourly,2025,9,20,5,263,13,1,3,East,28.6692,77.4538,0.7,0.7,27.857490675399784,26.73013821744494,57.48492890659803,2.4768952343757964,1009.347388685457,0.6492953517006573,55.47260267074395,21.776347748693347,12.227883852541407,1.2,0.2013290458335223,0.2013290458335223,0
2025-09-20 14:00:00,131.0,69.3,146.5,,,,,,,,Hourly,2025,9,20,5,263,14,1,3,East,28.6692,77.4538,0.7,0.7,27.857490675399784,27.462237226899557,56.10536358889741,2.2074248764866966,1016.5500773099252,0.44390890225244867,55.51491902134826,23.047387473926165,13.685320187197423,1.2,0.2182436150357342,0.2182436150357342,0
2025-09-20 15:00:00,131.0,69.3,146.5,,,,,,,,Hourly,2025,9,20,5,263,15,1,3,East,28.6692,77.4538,0.7,0.7,27.857490675399784,28.646070513310004,56.24136796223185,2.6177857595272984,1010.837627705005,0.6148800921492281,56.766754494425925,23.410498994255406,12.095418287976697,1.2,0.19348851660344374,0.19348851660344374,0
2025-09-20 16:00:00,131.0,69.3,146.5,,,,,,,,Hourly,2025,9,20,5,263,16,1,3,East,28.6692,77.4538,0.7,0.7,27.857490675399784,27.970911452066375,50.51340026982699,2.922533007061995,1008.8358289082935,0.43752456778371307,53.22761158697987,22.125845437942385,12.615980449642876,1.2,0.17845611464320218,0.17845611464320218,0
2025-09-20 17:00:00,131.0,69.3,146.5,,,,,,,,Hourly,2025,9,20,5,263,17,1,3,East,28.6692,77.4538,0.7,0.7,27.857490675399784,25.825850334831024,45.52434429544713,2.9983720261479783,1021.8442832483003,0.48790506005489576,48.58802248255459,19.82910628253507,13.6244589918849,1.2,0.17507125285547234,0.17507125285547234,0
2025-09-20 18:00:00,131.0,69.3,146.5,,,,,,,,Hourly,2025,9,20,5,263,18,1,3,East,28.6692,77.4538,0.7,0.7,27.857490675399784,31.90672821909493,47.807652001586554,1.7875528306458843,1010.2913165667344,0.5011074095053165,55.8105542198882,28.33162255780316,18.723357428286057,1.2,0.25111631690144787,0.25111631690144787,0
2025-09-20 19:00:00,130.0,69.0,145.0,,,,,,,,Hourly,2025,9,20,5,263,19,1,3,East,28.6692,77.4538,0.7,0.7,27.857490675399784,28.449237636290768,57.9545280050881,2.3980798119304447,1010.3186617250486,0.7828121595917434,57.42650163883482,23.65307801242988,12.37330325417693,1.2,0.20599869300960616,0.20599869300960616,0
2025-09-20 20:00:00,130.0,69.0,145.0,,,,,,,,Hourly,2025,9,20,5,263,20,1,3,East,28.6692,77.4538,0.7,0.7,27.857490675399784,30.331319839505277,56.66132374273788,3.2112049254527206,1009.9322304976117,0.9384653907943209,58.661981710874215,23.908909988599834,10.291276968100298,1.2,0.1662232098393424,0.1662232098393424,0
2025-09-20 21:00:00,129.0,68.7,143.5,,,,,,,,Hourly,2025,9,20,5,263,21,1,3,East,28.6692,77.4538,0.7,0.7,27.857490675399784,25.687532265178028,57.518116325574844,3.676667469146799,1017.1669189574811,0.7084626421298958,54.44659042796545,18.33419732688443,9.083793952571842,1.2,0.14967923304748165,0.14967923304748165,0
2025-09-20 22:00:00,129.0,68.7,143.5,,,,,,,,Hourly,2025,9,20,5,263,22,1,3,East,28.6692,77.4538,0.7,0.7,27.857490675399784,31.49172637705876,64.06808517845005,2.3182850877288574,1007.8266216391223,0.04911409608280977,63.525768966283785,26.855156201601048,10.828459240716693,1.2,0.21095233878144654,0.21095233878144654,0
2025-09-20 23:00:00,128.0,68.4,142.0,,,,,,,,Hourly,2025,9,20,5,263,23,1,3,East,28.6692,77.4538,0.7,0.7,27.857490675399784,29.764532852854583,49.435614493090675,2.4917292872337256,1017.0148505457556,0.1948168173106416,54.48234009939992,24.78107427838713,14.481187213390264,1.2,0.2004737316146766,0.2004737316146766,0
2025-09-21 00:00:00,128.0,68.4,142.0,,,,,,,,Hourly,2025,9,21,6,264,0,1,3,West,28.6692,77.1025,0.6,0.6,13.320157249071446,27.981212564305252,54.88991219480595,2.646388589843808,1014.1631549236585,1.6280350263902874,55.42616866170823,22.688435384617637,12.37116853942501,1.2,0.16454636833582809,0.16454636833582809,1
2025-09-21 01:00:00,128.0,68.4,142.0,,,,,,,,Hourly,2025,9,21,6,264,1,1,3,West,28.6692,77.1025,0.6,0.6,13.320157249071446,22.998211388114786,55.15102914541911,3.68774691301722,1007.0713993403327,0.47943124978259866,50.57372596082434,15.622717562080346,9.567276494821328,1.2,0.12799325798367733,0.12799325798367733,0
2025-09-21 02:00:00,127.0,68.1,140.5,,,,,,,,Hourly,2025,9,21,6,264,2,1,3,West,28.6692,77.1025,0.6,0.6,13.320157249071446,24.42473403527991,47.841390506749846,2.5723821977751586,1014.722744279297,1.555683248103666,48.345429288654834,19.279969639729593,14.600512096867456,1.2,0.16795515339139064,0.16795515339139064,1
2025-09-21 03:00:00,127.0,68.1,140.5,,,,,,,,Hourly,2025,9,21,6,264,3,1,3,West,28.6692,77.1025,0.6,0.6,13.320157249071446,32.83258964393751,50.39437695321472,1.4459123931296562,1020.5538865808458,0.10295044020280042,58.02977812054487,29.940764857678197,20.28103017349392,1.2,0.24530723246071487,0.24530723246071487,0
2025-09-21 04:00:00,126.0,67.8,139.0,,,,,,,,Hourly,2025,9,21,6,264,4,1,3,West,28.6692,77.1025,0.6,0.6,13.320157249071446,25.645259446160917,66.04674436131478,2.7435875505532437,1013.1625477155256,0.14472385852345895,58.66863162681831,20.15808434505443,9.069710586484737,1.2,0.1602740664930701,0.1602740664930701,0
2025-09-21 05:00:00,126.0,67.8,139.0,,,,,,,,Hourly,2025,9,21,6,264,5,1,3,West,28.6692,77.1025,0.6,0.6,13.320157249071446,27.914668478018548,42.81473735656661,2.3416106808833836,1014.1415194690879,1.1786743753071878,49.32203715630185,23.23144711625178,17.113083511067774,1.2,0.17955413041754606,0.17955413041754606,1
2025-09-21 06:00:00,125.0,67.5,137.5,,,,,,,,Hourly,2025,9,21,6,264,6,1,3,West,28.6692,77.1025,0.6,0.6,13.320157249071446,30.78036016141246,66.74960958202244,3.09517650200719,1013.4746222388859,0.5648516304212499,64.15516495242369,24.59000715739808,8.119403498647829,1.2,0.14651383150541103,0.14651383150541103,0
2025-09-21 07:00:00,124.0,67.2,136.0,,,,,,,,Hourly,2025,9,21,6,264,7,1,3,West,28.6692,77.1025,0.6,0.6,13.320157249071446,27.684514818547925,81.69504415293265,0.3649187873943389,1020.5415358085407,0.18333714252329908,68.53203689501424,26.954677243759246,13.411021971506397,1.2,0.43958659338656597,0.43958659338656597,0
2025-09-21 08:00:00,123.0,66.9,134.5,,,,,,,,Hourly,2025,9,21,6,264,8,1,3,West,28.6692,77.1025,0.6,0.6,13.320157249071446,32.15850390804834,52.57676271093358,1.2676868910388714,1014.884757261342,0.4072192863837618,58.44688526351513,29.623130125970597,20.912603709298207,1.2,0.26458679210564573,0.26458679210564573,0
2025-09-21 09:00:00,123.0,66.9,134.5,,,,,,,,Hourly,2025,9,21,6,264,9,1,3,West,28.6692,77.1025,0.6,0.6,13.320157249071446,27.35946842096525,49.3378396767704,2.4588082475598516,1018.1134027945185,1.21117311994474,52.02838825935045,22.441851925845548,14.647287937679447,1.2,0.17347015418483894,0.17347015418483894,1
2025-09-21 10:00:00,123.0,66.9,134.5,,,,,,,,Hourly,2025,9,21,6,264,10,1,3,West,28.6692,77.1025,0.6,0.6,13.320157249071446,31.8758867766627,63.05480990109402,0.8152196807852019,1005.8780063021646,0.4487257572169643,63.403291727209705,30.245447415092297,20.35301318621929,1.2,0.330538505257094,0.330538505257094,0
2025-09-21 11:00:00,124.0,67.2,136.0,,,,,,,,Hourly,2025,9,21,6,264,11,1,3,West,28.6692,77.1025,0.6,0.6,13.320157249071446,30.907112499947896,56.7475783050347,3.000522880225228,1013.6754917031615,0.05832224062705095,59.280901652465246,24.90606673949744,10.81169211873879,1.2,0.1499803945543789,0.1499803945543789,0
2025-09-21 12:00:00,124.0,67.2,136.0,,,,,,,,Hourly,2025,9,21,6,264,12,1,3,West,28.6692,77.1025,0.6,0.6,13.320157249071446,32.072258269570945,54.13713018016908,5.290260644163784,1014.0168486870645,0.22128069721800847,59.140823359655485,21.491736981243378,7.291092120703029,1.2,0.09538555458058653,0.09538555458058653,0
2025-09-21 13:00:00,125.0,67.5,137.5,,,,,,,,Hourly,2025,9,21,6,264,13,1,3,West,28.6692,77.1025,0.6,0.6,13.320157249071446,28.45891673987326,56.108338509943046,2.6963468906040893,1012.1777238776259,4.14074491805918,56.513085994844786,23.06622295866508,11.87433506352641,1.2,0.16232242745537953,0.16232242745537953,1
2025-09-21 14:00:00,126.0,67.8,139.0,,,,,,,,Hourly,2025,9,21,6,264,14,1,3,West,28.6692,77.1025,0.6,0.6,13.320157249071446,29.864026647290924,40.89806751881605,2.821542434185992,1012.7062761948206,0.8263095716812602,50.31306040669895,24.22094177891894,15.465465449887896,1.2,0.1570046677050187,0.1570046677050187,0
2025-09-21 15:00:00,126.0,67.8,139.0,,,,,,,,Hourly,2025,9,21,6,264,15,1,3,West,28.6692,77.1025,0.6,0.6,13.320157249071446,28.81719606335558,51.352274045542515,3.4135587511376295,1013.9903102238272,0.010516631453708392,54.49333308612684,21.990078561080324,11.022335647377108,1.2,0.13594471804535177,0.13594471804535177,0
